" symbol may be delisted""}}}",Adj Close,Close,Date,High,Low,Open,Volume,"description:""No data found","error:{""code"":""Not Found""","{""chart"":{""result"":null"
,2362.5,2362.5,2001-08-08,2362.5,2250.0,2250.0,32.0,,,
,2475.0,2475.0,2001-08-09,2475.0,2250.0,2250.0,56.0,,,
,2475.0,2475.0,2001-08-10,2475.0,2362.5,2475.0,75.0,,,
,2475.0,2475.0,2001-08-13,2475.0,2475.0,2475.0,47.0,,,
,2362.5,2362.5,2001-08-14,2475.0,2362.5,2362.5,39.0,,,
,2362.5,2362.5,2001-08-15,2475.0,2250.0,2362.5,56.0,,,
,2250.0,2250.0,2001-08-16,2362.5,2205.0,2362.5,92.0,,,
,2250.0,2250.0,2001-08-17,2250.0,2137.5,2250.0,59.0,,,
,2137.5,2137.5,2001-08-20,2250.0,2137.5,2182.5,88.0,,,
,2182.5,2182.5,2001-08-21,2250.0,2115.0,2160.0,76.0,,,
,2137.5,2137.5,2001-08-22,2182.5,2137.5,2182.5,54.0,,,
,2182.5,2182.5,2001-08-23,2205.0,2115.0,2205.0,61.0,,,
,2362.5,2362.5,2001-08-24,2362.5,2182.5,2182.5,103.0,,,
,2362.5,2362.5,2001-08-27,2362.5,2250.0,2362.5,90.0,,,
,2250.0,2250.0,2001-08-28,2362.5,2250.0,2362.5,67.0,,,
,2362.5,2362.5,2001-08-29,2362.5,2362.5,2362.5,52.0,,,
,2362.5,2362.5,2001-08-30,2475.0,2250.0,2362.5,70.0,,,
,2362.5,2362.5,2001-08-31,2362.5,2250.0,2362.5,46.0,,,
,2182.5,2182.5,2001-09-03,2250.0,2182.5,2250.0,70.0,,,
,2475.0,2475.0,2001-09-04,2475.0,2227.5,2227.5,87.0,,,
,2362.5,2362.5,2001-09-05,2362.5,2250.0,2362.5,57.0,,,
,2475.0,2475.0,2001-09-06,2475.0,2250.0,2362.5,57.0,,,
,2475.0,2475.0,2001-09-07,2475.0,2362.5,2362.5,45.0,,,
,2587.5,2587.5,2001-09-10,2587.5,2362.5,2475.0,97.0,,,
,3375.0,3375.0,2001-09-11,3487.5,2700.0,2700.0,398.0,,,
,2587.5,2587.5,2001-09-12,2812.5,2362.5,2542.5,130.0,,,
,2587.5,2587.5,2001-09-13,3037.5,2587.5,3037.5,127.0,,,
,2362.5,2362.5,2001-09-14,2700.0,2362.5,2587.5,76.0,,,
,2025.0,2025.0,2001-09-17,2250.0,2025.0,2250.0,93.0,,,
,2115.0,2115.0,2001-09-18,2250.0,2047.5,2047.5,14.0,,,
,2227.5,2227.5,2001-09-19,2227.5,2047.5,2137.5,15.0,,,
,2092.5,2092.5,2001-09-20,2137.5,2070.0,2137.5,75.0,,,
,2137.5,2137.5,2001-09-21,2137.5,2002.5,2070.0,107.0,,,
,2137.5,2137.5,2001-09-24,2160.0,2047.5,2137.5,40.0,,,
,2475.0,2475.0,2001-09-25,2475.0,2205.0,2227.5,75.0,,,
,2362.5,2362.5,2001-09-26,2700.0,2362.5,2587.5,66.0,,,
,2250.0,2250.0,2001-09-27,2475.0,2250.0,2362.5,12.0,,,
,2475.0,2475.0,2001-09-28,2475.0,2250.0,2250.0,79.0,,,
,2587.5,2587.5,2001-10-01,2587.5,2362.5,2362.5,94.0,,,
,2250.0,2250.0,2001-10-02,2587.5,2250.0,2587.5,46.0,,,
,2182.5,2182.5,2001-10-03,2250.0,2160.0,2250.0,16.0,,,
,2362.5,2362.5,2001-10-04,2587.5,2182.5,2250.0,110.0,,,
,2362.5,2362.5,2001-10-05,2475.0,2250.0,2250.0,139.0,,,
,2137.5,2137.5,2001-10-08,2362.5,2137.5,2250.0,132.0,,,
,2137.5,2137.5,2001-10-09,2362.5,2137.5,2250.0,13.0,,,
,2250.0,2250.0,2001-10-10,2250.0,2137.5,2250.0,8.0,,,
,2205.0,2205.0,2001-10-11,2250.0,2047.5,2250.0,66.0,,,
,2115.0,2115.0,2001-10-12,2182.5,2115.0,2115.0,63.0,,,
,2070.0,2070.0,2001-10-15,2115.0,2002.5,2115.0,77.0,,,
,2002.5,2002.5,2001-10-16,2137.5,2002.5,2002.5,57.0,,,
,2047.5,2047.5,2001-10-17,2092.5,2025.0,2025.0,55.0,,,
,2025.0,2025.0,2001-10-18,2115.0,2025.0,2070.0,85.0,,,
,2025.0,2025.0,2001-10-19,2070.0,2025.0,2025.0,48.0,,,
,2002.5,2002.5,2001-10-22,2115.0,2002.5,2115.0,73.0,,,
,1890.0,1890.0,2001-10-23,2025.0,1822.5,2025.0,52.0,,,
,1957.5,1957.5,2001-10-24,2025.0,1822.5,1890.0,52.0,,,
,1935.0,1935.0,2001-10-25,2025.0,1912.5,1980.0,67.0,,,
,1980.0,1980.0,2001-10-26,2002.5,1867.5,1935.0,52.0,,,
,1912.5,1912.5,2001-10-28,1935.0,1845.0,1890.0,67.0,,,
,1822.5,1822.5,2001-10-29,1935.0,1822.5,1867.5,48.0,,,
,1755.0,1755.0,2001-10-30,1867.5,1710.0,1822.5,63.0,,,
,1800.0,1800.0,2001-10-31,1800.0,1755.0,1777.5,52.0,,,
,1755.0,1755.0,2001-11-01,1845.0,1732.5,1822.5,38.0,,,
,1687.5,1687.5,2001-11-04,1777.5,1665.0,1777.5,150.0,,,
,1732.5,1732.5,2001-11-05,1732.5,1687.5,1710.0,35.0,,,
,1935.0,1935.0,2001-11-06,2002.5,1687.5,1732.5,108.0,,,
,1822.5,1822.5,2001-11-07,1935.0,1822.5,1935.0,37.0,,,
,1800.0,1800.0,2001-11-08,1867.5,1800.0,1822.5,27.0,,,
,1912.5,1912.5,2001-11-11,1912.5,1800.0,1822.5,50.0,,,
,1845.0,1845.0,2001-11-12,1867.5,1822.5,1867.5,48.0,,,
,1822.5,1822.5,2001-11-13,1845.0,1800.0,1822.5,40.0,,,
,1800.0,1800.0,2001-11-14,1822.5,1800.0,1822.5,65.0,,,
,1800.0,1800.0,2001-11-15,1822.5,1800.0,1800.0,45.0,,,
,1800.0,1800.0,2001-11-18,1800.0,1800.0,1800.0,28.0,,,
,1710.0,1710.0,2001-11-19,1777.5,1710.0,1755.0,40.0,,,
,1710.0,1710.0,2001-11-20,1732.5,1687.5,1732.5,65.0,,,
,1732.5,1732.5,2001-11-21,1755.0,1687.5,1755.0,22.0,,,
,1732.5,1732.5,2001-11-22,1800.0,1732.5,1755.0,59.0,,,
,1710.0,1710.0,2001-11-25,1732.5,1710.0,1732.5,5.0,,,
,1867.5,1867.5,2001-11-26,1867.5,1732.5,1732.5,70.0,,,
,1777.5,1777.5,2001-11-27,1800.0,1755.0,1800.0,53.0,,,
,1777.5,1777.5,2001-11-28,1800.0,1777.5,1800.0,39.0,,,
,1777.5,1777.5,2001-11-29,1777.5,1777.5,1777.5,24.0,,,
,1687.5,1687.5,2001-12-02,1755.0,1687.5,1755.0,41.0,,,
,1687.5,1687.5,2001-12-03,1710.0,1687.5,1687.5,48.0,,,
,1687.5,1687.5,2001-12-04,1710.0,1665.0,1687.5,29.0,,,
,,,2001-12-05,,,,,,,
,1575.0,1575.0,2001-12-06,1687.5,1507.5,1687.5,8.0,,,
,1485.0,1485.0,2001-12-09,1575.0,1462.5,1575.0,3.0,,,
,1462.5,1462.5,2001-12-10,1552.5,1462.5,1462.5,19.0,,,
,1620.0,1620.0,2001-12-11,1642.5,1507.5,1507.5,48.0,,,
,1687.5,1687.5,2001-12-12,1687.5,1620.0,1620.0,39.0,,,
,1710.0,1710.0,2001-12-13,1710.0,1665.0,1687.5,23.0,,,
,1552.5,1552.5,2001-12-16,1687.5,1552.5,1687.5,20.0,,,
,1620.0,1620.0,2001-12-17,1620.0,1575.0,1597.5,29.0,,,
,1642.5,1642.5,2001-12-18,1642.5,1575.0,1575.0,76.0,,,
,1642.5,1642.5,2001-12-19,1642.5,1575.0,1642.5,59.0,,,
,1665.0,1665.0,2001-12-20,1665.0,1642.5,1642.5,2.0,,,
,1642.5,1642.5,2001-12-23,1642.5,1642.5,1642.5,0.0,,,
,,,2001-12-24,,,,,,,
,,,2001-12-25,,,,,,,
,1687.5,1687.5,2001-12-26,1687.5,1642.5,1642.5,6.0,,,
,1687.5,1687.5,2001-12-27,1687.5,1665.0,1665.0,3.0,,,
,1665.0,1665.0,2001-12-30,1665.0,1665.0,1665.0,13.0,,,
,,,2001-12-31,,,,,,,
,1687.5,1687.5,2002-01-01,1777.5,1687.5,1710.0,23.0,,,
,1732.5,1732.5,2002-01-02,1800.0,1710.0,1800.0,57.0,,,
,1800.0,1800.0,2002-01-03,1867.5,1710.0,1732.5,69.0,,,
,1800.0,1800.0,2002-01-06,1890.0,1777.5,1822.5,43.0,,,
,1687.5,1687.5,2002-01-07,1822.5,1687.5,1822.5,20.0,,,
,1755.0,1755.0,2002-01-08,1755.0,1642.5,1687.5,27.0,,,
,1755.0,1755.0,2002-01-09,1822.5,1755.0,1777.5,66.0,,,
,1710.0,1710.0,2002-01-10,1755.0,1710.0,1755.0,53.0,,,
,1710.0,1710.0,2002-01-13,1755.0,1710.0,1755.0,27.0,,,
,1687.5,1687.5,2002-01-14,1710.0,1687.5,1687.5,13.0,,,
,1620.0,1620.0,2002-01-15,1687.5,1597.5,1687.5,13.0,,,
,1552.5,1552.5,2002-01-16,1620.0,1552.5,1597.5,46.0,,,
,1485.0,1485.0,2002-01-17,1552.5,1485.0,1552.5,39.0,,,
,1552.5,1552.5,2002-01-20,1552.5,1462.5,1485.0,26.0,,,
,1575.0,1575.0,2002-01-21,1575.0,1530.0,1530.0,25.0,,,
,1552.5,1552.5,2002-01-22,1597.5,1485.0,1575.0,10.0,,,
,1575.0,1575.0,2002-01-23,1575.0,1530.0,1552.5,30.0,,,
,1552.5,1552.5,2002-01-24,1597.5,1552.5,1575.0,41.0,,,
,,,2002-01-27,,,,,,,
,1462.5,1462.5,2002-01-28,1575.0,1462.5,1575.0,35.0,,,
,1462.5,1462.5,2002-01-29,1507.5,1462.5,1507.5,6.0,,,
,1417.5,1417.5,2002-01-30,1417.5,1395.0,1395.0,4.0,,,
,1417.5,1417.5,2002-01-31,1485.0,1417.5,1462.5,21.0,,,
,1260.0,1260.0,2002-02-03,1395.0,1237.5,1395.0,30.0,,,
,1282.5,1282.5,2002-02-04,1350.0,1282.5,1305.0,15.0,,,
,1282.5,1282.5,2002-02-05,1282.5,1260.0,1260.0,7.0,,,
,1260.0,1260.0,2002-02-06,1282.5,1260.0,1282.5,20.0,,,
,1372.5,1372.5,2002-02-07,1372.5,1170.0,1215.0,25.0,,,
,1192.5,1192.5,2002-02-10,1417.5,1192.5,1395.0,11.0,,,
,,,2002-02-11,,,,,,,
,1170.0,1170.0,2002-02-12,1237.5,1170.0,1237.5,21.0,,,
,1147.5,1147.5,2002-02-13,1170.0,1147.5,1170.0,2.0,,,
,1237.5,1237.5,2002-02-14,1305.0,1170.0,1170.0,12.0,,,
,1237.5,1237.5,2002-02-17,1237.5,1192.5,1237.5,9.0,,,
,1237.5,1237.5,2002-02-18,1260.0,1192.5,1215.0,20.0,,,
,1260.0,1260.0,2002-02-19,1305.0,1237.5,1305.0,11.0,,,
,1215.0,1215.0,2002-02-20,1305.0,1215.0,1237.5,8.0,,,
,1237.5,1237.5,2002-02-21,1282.5,1237.5,1237.5,4.0,,,
,1215.0,1215.0,2002-02-24,1215.0,1215.0,1215.0,4.0,,,
,1237.5,1237.5,2002-02-25,1237.5,1215.0,1215.0,4.0,,,
,1215.0,1215.0,2002-02-26,1305.0,1192.5,1237.5,20.0,,,
,1350.0,1350.0,2002-02-27,1395.0,1260.0,1260.0,25.0,,,
,1350.0,1350.0,2002-02-28,1350.0,1350.0,1350.0,5.0,,,
,1530.0,1530.0,2002-03-03,1620.0,1417.5,1417.5,52.0,,,
,1552.5,1552.5,2002-03-04,1687.5,1552.5,1620.0,26.0,,,
,1395.0,1395.0,2002-03-05,1552.5,1395.0,1530.0,19.0,,,
,1440.0,1440.0,2002-03-06,1485.0,1395.0,1395.0,1.0,,,
,1575.0,1575.0,2002-03-07,1665.0,1530.0,1530.0,30.0,,,
,1642.5,1642.5,2002-03-10,1687.5,1597.5,1597.5,22.0,,,
,1552.5,1552.5,2002-03-11,1620.0,1552.5,1620.0,18.0,,,
,1462.5,1462.5,2002-03-12,1462.5,1462.5,1462.5,0.0,,,
,1417.5,1417.5,2002-03-13,1462.5,1395.0,1462.5,4.0,,,
,1462.5,1462.5,2002-03-14,1462.5,1417.5,1417.5,3.0,,,
,1440.0,1440.0,2002-03-17,1485.0,1440.0,1462.5,17.0,,,
,1260.0,1260.0,2002-03-18,1417.5,1260.0,1417.5,22.0,,,
,1260.0,1260.0,2002-03-19,1282.5,1260.0,1282.5,4.0,,,
,1237.5,1237.5,2002-03-20,1305.0,1237.5,1282.5,10.0,,,
,1080.0,1080.0,2002-03-21,1237.5,1012.5,1237.5,23.0,,,
,1125.0,1125.0,2002-03-24,1125.0,1012.5,1080.0,11.0,,,
,1147.5,1147.5,2002-03-25,1215.0,1125.0,1125.0,9.0,,,
,1170.0,1170.0,2002-03-26,1170.0,1170.0,1170.0,1.0,,,
,1035.0,1035.0,2002-03-27,1237.5,1035.0,1192.5,52.0,,,
,,,2002-03-28,,,,,,,
,,,2002-04-01,,,,,,,
,1035.0,1035.0,2002-04-02,1102.5,1035.0,1080.0,3.0,,,
,1057.5,1057.5,2002-04-03,1057.5,1057.5,1057.5,5.0,,,
,945.0,945.0,2002-04-04,1012.5,945.0,1012.5,21.0,,,
,945.0,945.0,2002-04-05,1012.5,922.5,967.5,10.0,,,
,1012.5,1012.5,2002-04-08,1012.5,990.0,1012.5,13.0,,,
,990.0,990.0,2002-04-09,1012.5,945.0,1012.5,9.0,,,
,1012.5,1012.5,2002-04-10,1012.5,945.0,945.0,12.0,,,
,787.5,787.5,2002-04-11,1012.5,787.5,1012.5,56.0,,,
,900.0,900.0,2002-04-12,900.0,855.0,877.5,24.0,,,
,945.0,945.0,2002-04-15,1080.0,900.0,967.5,13.0,,,
,945.0,945.0,2002-04-16,945.0,900.0,900.0,10.0,,,
,922.5,922.5,2002-04-17,945.0,877.5,945.0,13.0,,,
,900.0,900.0,2002-04-18,900.0,877.5,900.0,13.0,,,
,832.5,832.5,2002-04-19,900.0,832.5,855.0,4.0,,,
,900.0,900.0,2002-04-22,900.0,810.0,810.0,4.0,,,
,900.0,900.0,2002-04-23,922.5,900.0,900.0,7.0,,,
,855.0,855.0,2002-04-24,922.5,855.0,922.5,2.0,,,
,,,2002-04-25,,,,,,,
,900.0,900.0,2002-04-26,900.0,877.5,877.5,6.0,,,
,945.0,945.0,2002-04-29,945.0,855.0,922.5,25.0,,,
,990.0,990.0,2002-04-30,990.0,967.5,967.5,7.0,,,
,967.5,967.5,2002-05-01,967.5,945.0,945.0,3.0,,,
,832.5,832.5,2002-05-02,945.0,832.5,877.5,7.0,,,
,720.0,720.0,2002-05-03,810.0,697.5,810.0,52.0,,,
,697.5,697.5,2002-05-06,720.0,697.5,720.0,2.0,,,
,675.0,675.0,2002-05-07,697.5,675.0,697.5,19.0,,,
,742.5,742.5,2002-05-08,855.0,675.0,675.0,8.0,,,
,652.5,652.5,2002-05-09,742.5,652.5,652.5,16.0,,,
,675.0,675.0,2002-05-10,675.0,652.5,675.0,10.0,,,
,630.0,630.0,2002-05-13,675.0,630.0,652.5,22.0,,,
,630.0,630.0,2002-05-14,652.5,630.0,630.0,10.0,,,
,517.5,517.5,2002-05-15,607.5,450.0,607.5,85.0,,,
,540.0,540.0,2002-05-16,540.0,450.0,450.0,30.0,,,
,630.0,630.0,2002-05-17,630.0,472.5,495.0,75.0,,,
,675.0,675.0,2002-05-20,675.0,607.5,630.0,15.0,,,
,630.0,630.0,2002-05-21,652.5,607.5,652.5,16.0,,,
,675.0,675.0,2002-05-22,675.0,607.5,607.5,13.0,,,
,607.5,607.5,2002-05-23,652.5,607.5,652.5,11.0,,,
,787.5,787.5,2002-05-24,787.5,607.5,607.5,28.0,,,
,675.0,675.0,2002-05-27,720.0,675.0,720.0,5.0,,,
,607.5,607.5,2002-05-28,675.0,607.5,675.0,30.0,,,
,607.5,607.5,2002-05-29,607.5,607.5,607.5,1.0,,,
,585.0,585.0,2002-05-30,607.5,585.0,607.5,13.0,,,
,585.0,585.0,2002-05-31,607.5,585.0,585.0,16.0,,,
,630.0,630.0,2002-06-03,652.5,585.0,585.0,13.0,,,
,540.0,540.0,2002-06-04,630.0,540.0,630.0,55.0,,,
,450.0,450.0,2002-06-05,652.5,450.0,562.5,40.0,,,
,472.5,472.5,2002-06-06,517.5,450.0,450.0,26.0,,,
,540.0,540.0,2002-06-07,540.0,517.5,517.5,19.0,,,
,,,2002-06-10,,,,,,,
,540.0,540.0,2002-06-11,562.5,517.5,517.5,13.0,,,
,517.5,517.5,2002-06-12,540.0,495.0,540.0,7.0,,,
,540.0,540.0,2002-06-13,540.0,472.5,540.0,45.0,,,
,450.0,450.0,2002-06-14,472.5,427.5,450.0,98.0,,,
,450.0,450.0,2002-06-17,450.0,405.0,427.5,27.0,,,
,405.0,405.0,2002-06-18,427.5,360.0,427.5,79.0,,,
,382.5,382.5,2002-06-19,427.5,382.5,405.0,19.0,,,
,405.0,405.0,2002-06-20,450.0,405.0,405.0,55.0,,,
,382.5,382.5,2002-06-21,450.0,382.5,450.0,50.0,,,
,360.0,360.0,2002-06-24,382.5,360.0,382.5,52.0,,,
,315.0,315.0,2002-06-25,360.0,292.5,360.0,156.0,,,
,315.0,315.0,2002-06-26,337.5,315.0,337.5,115.0,,,
,337.5,337.5,2002-06-27,360.0,337.5,360.0,77.0,,,
,360.0,360.0,2002-06-28,405.0,337.5,360.0,82.0,,,
,382.5,382.5,2002-07-01,405.0,382.5,382.5,31.0,,,
,405.0,405.0,2002-07-02,405.0,382.5,382.5,110.0,,,
,427.5,427.5,2002-07-03,427.5,360.0,382.5,2.0,,,
,360.0,360.0,2002-07-04,360.0,360.0,360.0,2.0,,,
,360.0,360.0,2002-07-05,360.0,337.5,360.0,101.0,,,
,427.5,427.5,2002-07-08,427.5,360.0,360.0,12.0,,,
,382.5,382.5,2002-07-09,427.5,382.5,405.0,62.0,,,
,382.5,382.5,2002-07-10,382.5,360.0,382.5,53.0,,,
,360.0,360.0,2002-07-11,382.5,337.5,360.0,97.0,,,
,382.5,382.5,2002-07-12,382.5,337.5,360.0,58.0,,,
,337.5,337.5,2002-07-15,360.0,337.5,337.5,34.0,,,
,292.5,292.5,2002-07-16,315.0,292.5,315.0,120.0,,,
,247.5,247.5,2002-07-17,292.5,247.5,270.0,83.0,,,
,315.0,315.0,2002-07-18,315.0,247.5,247.5,37.0,,,
,292.5,292.5,2002-07-19,292.5,270.0,270.0,67.0,,,
,247.5,247.5,2002-07-22,247.5,247.5,247.5,0.0,,,
,270.0,270.0,2002-07-23,270.0,247.5,270.0,14.0,,,
,270.0,270.0,2002-07-24,270.0,270.0,270.0,0.0,,,
,247.5,247.5,2002-07-25,270.0,247.5,270.0,13.0,,,
,225.0,225.0,2002-07-26,247.5,225.0,247.5,31.0,,,
,225.0,225.0,2002-07-29,225.0,225.0,225.0,0.0,,,
,225.0,225.0,2002-07-30,225.0,225.0,225.0,3.0,,,
,225.0,225.0,2002-07-31,225.0,225.0,225.0,2.0,,,
,292.5,292.5,2002-08-01,292.5,270.0,270.0,3.0,,,
,315.0,315.0,2002-08-02,315.0,270.0,292.5,44.0,,,
,292.5,292.5,2002-08-05,292.5,270.0,270.0,8.0,,,
,292.5,292.5,2002-08-06,292.5,292.5,292.5,0.0,,,
,270.0,270.0,2002-08-07,270.0,270.0,270.0,4.0,,,
,270.0,270.0,2002-08-08,270.0,270.0,270.0,6.0,,,
,270.0,270.0,2002-08-09,292.5,225.0,270.0,13.0,,,
,247.5,247.5,2002-08-12,270.0,225.0,225.0,5.0,,,
,247.5,247.5,2002-08-13,247.5,247.5,247.5,22.0,,,
,270.0,270.0,2002-08-14,270.0,225.0,225.0,7.0,,,
,270.0,270.0,2002-08-15,270.0,270.0,270.0,4.0,,,
,270.0,270.0,2002-08-16,270.0,270.0,270.0,0.0,,,
,247.5,247.5,2002-08-19,270.0,247.5,270.0,2.0,,,
,270.0,270.0,2002-08-20,270.0,247.5,247.5,19.0,,,
,247.5,247.5,2002-08-21,247.5,247.5,247.5,2.0,,,
,270.0,270.0,2002-08-22,292.5,270.0,270.0,34.0,,,
,270.0,270.0,2002-08-23,270.0,270.0,270.0,0.0,,,
,270.0,270.0,2002-08-26,270.0,270.0,270.0,0.0,,,
,337.5,337.5,2002-08-27,337.5,292.5,292.5,144.0,,,
,427.5,427.5,2002-08-28,427.5,337.5,337.5,183.0,,,
,450.0,450.0,2002-08-29,562.5,427.5,450.0,245.0,,,
,382.5,382.5,2002-08-30,450.0,382.5,450.0,48.0,,,
,382.5,382.5,2002-09-02,382.5,382.5,382.5,3.0,,,
,405.0,405.0,2002-09-03,427.5,382.5,382.5,12.0,,,
,382.5,382.5,2002-09-04,427.5,382.5,427.5,5.0,,,
,382.5,382.5,2002-09-05,427.5,382.5,427.5,5.0,,,
,382.5,382.5,2002-09-06,382.5,382.5,382.5,5.0,,,
,382.5,382.5,2002-09-09,382.5,382.5,382.5,6.0,,,
,405.0,405.0,2002-09-10,427.5,405.0,405.0,34.0,,,
,427.5,427.5,2002-09-11,427.5,405.0,427.5,23.0,,,
,450.0,450.0,2002-09-12,450.0,450.0,450.0,10.0,,,
,427.5,427.5,2002-09-13,450.0,405.0,450.0,49.0,,,
,427.5,427.5,2002-09-16,427.5,427.5,427.5,0.0,,,
,405.0,405.0,2002-09-17,427.5,405.0,427.5,11.0,,,
,427.5,427.5,2002-09-18,427.5,427.5,427.5,13.0,,,
,450.0,450.0,2002-09-19,450.0,450.0,450.0,18.0,,,
,450.0,450.0,2002-09-20,450.0,450.0,450.0,0.0,,,
,427.5,427.5,2002-09-23,427.5,405.0,405.0,23.0,,,
,427.5,427.5,2002-09-24,427.5,427.5,427.5,1.0,,,
,405.0,405.0,2002-09-25,405.0,405.0,405.0,16.0,,,
,405.0,405.0,2002-09-26,405.0,405.0,405.0,0.0,,,
,405.0,405.0,2002-09-27,405.0,405.0,405.0,13.0,,,
,405.0,405.0,2002-09-30,405.0,405.0,405.0,0.0,,,
,382.5,382.5,2002-10-01,405.0,382.5,405.0,11.0,,,
,360.0,360.0,2002-10-02,405.0,337.5,405.0,68.0,,,
,337.5,337.5,2002-10-03,337.5,337.5,337.5,6.0,,,
,337.5,337.5,2002-10-04,337.5,337.5,337.5,0.0,,,
,427.5,427.5,2002-10-07,427.5,382.5,382.5,12.0,,,
,382.5,382.5,2002-10-08,405.0,360.0,405.0,25.0,,,
,360.0,360.0,2002-10-09,405.0,337.5,382.5,15.0,,,
,360.0,360.0,2002-10-10,360.0,360.0,360.0,0.0,,,
,382.5,382.5,2002-10-11,382.5,382.5,382.5,1.0,,,
,382.5,382.5,2002-10-14,382.5,382.5,382.5,0.0,,,
,360.0,360.0,2002-10-15,360.0,360.0,360.0,0.0,,,
,382.5,382.5,2002-10-16,382.5,382.5,382.5,0.0,,,
,405.0,405.0,2002-10-17,405.0,360.0,360.0,1.0,,,
,337.5,337.5,2002-10-18,382.5,315.0,382.5,132.0,,,
,337.5,337.5,2002-10-21,337.5,315.0,337.5,20.0,,,
,337.5,337.5,2002-10-22,337.5,337.5,337.5,1.0,,,
,337.5,337.5,2002-10-23,337.5,337.5,337.5,0.0,,,
,337.5,337.5,2002-10-24,360.0,337.5,360.0,6.0,,,
,337.5,337.5,2002-10-25,337.5,337.5,337.5,9.0,,,
,337.5,337.5,2002-10-27,337.5,315.0,315.0,3.0,,,
,337.5,337.5,2002-10-28,337.5,337.5,337.5,0.0,,,
,337.5,337.5,2002-10-29,337.5,337.5,337.5,9.0,,,
,315.0,315.0,2002-10-30,315.0,315.0,315.0,9.0,,,
,225.0,225.0,2002-10-31,292.5,225.0,292.5,117.0,,,
,292.5,292.5,2002-11-03,292.5,247.5,247.5,61.0,,,
,360.0,360.0,2002-11-04,360.0,315.0,315.0,96.0,,,
,337.5,337.5,2002-11-05,337.5,315.0,337.5,27.0,,,
,315.0,315.0,2002-11-06,337.5,315.0,337.5,34.0,,,
,315.0,315.0,2002-11-07,315.0,315.0,315.0,0.0,,,
,360.0,360.0,2002-11-10,382.5,315.0,315.0,30.0,,,
,360.0,360.0,2002-11-11,360.0,337.5,337.5,4.0,,,
,360.0,360.0,2002-11-12,360.0,337.5,337.5,28.0,,,
,337.5,337.5,2002-11-13,337.5,337.5,337.5,0.0,,,
,382.5,382.5,2002-11-14,382.5,337.5,360.0,8.0,,,
,,,2002-11-17,,,,,,,
,360.0,360.0,2002-11-18,360.0,360.0,360.0,3.0,,,
,382.5,382.5,2002-11-19,382.5,360.0,360.0,16.0,,,
,360.0,360.0,2002-11-20,360.0,360.0,360.0,8.0,,,
,382.5,382.5,2002-11-21,382.5,337.5,360.0,9.0,,,
,382.5,382.5,2002-11-24,382.5,382.5,382.5,0.0,,,
,360.0,360.0,2002-11-25,360.0,337.5,337.5,3.0,,,
,360.0,360.0,2002-11-26,360.0,360.0,360.0,3.0,,,
,405.0,405.0,2002-11-27,405.0,382.5,382.5,17.0,,,
,405.0,405.0,2002-11-28,427.5,382.5,427.5,46.0,,,
,405.0,405.0,2002-12-01,405.0,405.0,405.0,7.0,,,
,405.0,405.0,2002-12-02,405.0,360.0,405.0,42.0,,,
,382.5,382.5,2002-12-03,382.5,382.5,382.5,8.0,,,
,382.5,382.5,2002-12-04,382.5,382.5,382.5,0.0,,,
,382.5,382.5,2002-12-05,382.5,382.5,382.5,0.0,,,
,382.5,382.5,2002-12-08,382.5,360.0,360.0,3.0,,,
,360.0,360.0,2002-12-09,360.0,360.0,360.0,3.0,,,
,360.0,360.0,2002-12-10,360.0,360.0,360.0,13.0,,,
,360.0,360.0,2002-12-11,360.0,360.0,360.0,16.0,,,
,360.0,360.0,2002-12-12,360.0,337.5,337.5,1.0,,,
,360.0,360.0,2002-12-15,360.0,360.0,360.0,6.0,,,
,382.5,382.5,2002-12-16,382.5,337.5,337.5,2.0,,,
,337.5,337.5,2002-12-17,337.5,337.5,337.5,3.0,,,
,337.5,337.5,2002-12-18,337.5,337.5,337.5,0.0,,,
,382.5,382.5,2002-12-19,382.5,337.5,337.5,39.0,,,
,315.0,315.0,2002-12-22,315.0,315.0,315.0,0.0,,,
,315.0,315.0,2002-12-23,315.0,315.0,315.0,0.0,,,
,,,2002-12-24,,,,,,,
,,,2002-12-25,,,,,,,
,315.0,315.0,2002-12-26,315.0,315.0,315.0,0.0,,,
,315.0,315.0,2002-12-29,315.0,315.0,315.0,0.0,,,
,315.0,315.0,2002-12-30,315.0,315.0,315.0,0.0,,,
,,,2002-12-31,,,,,,,
,315.0,315.0,2003-01-01,315.0,315.0,315.0,0.0,,,
,337.5,337.5,2003-01-02,337.5,337.5,337.5,3.0,,,
,292.5,292.5,2003-01-05,337.5,292.5,337.5,7.0,,,
,315.0,315.0,2003-01-06,315.0,315.0,315.0,2.0,,,
,315.0,315.0,2003-01-07,315.0,315.0,315.0,0.0,,,
,315.0,315.0,2003-01-08,315.0,315.0,315.0,1.0,,,
,382.5,382.5,2003-01-09,382.5,315.0,315.0,5.0,,,
,315.0,315.0,2003-01-12,315.0,315.0,315.0,2.0,,,
,315.0,315.0,2003-01-13,315.0,315.0,315.0,7.0,,,
,315.0,315.0,2003-01-14,315.0,315.0,315.0,0.0,,,
,,,2003-01-15,,,,,,,
,382.5,382.5,2003-01-16,382.5,382.5,382.5,0.0,,,
,360.0,360.0,2003-01-19,360.0,360.0,360.0,1.0,,,
,405.0,405.0,2003-01-20,427.5,382.5,382.5,87.0,,,
,382.5,382.5,2003-01-21,382.5,360.0,382.5,6.0,,,
