Date,Open,High,Low,Close,Adj Close,Volume
2005-10-28,4.0,4.0,4.0,4.0,4.0,0.0
2005-10-30,5.4,5.6,5.1,5.1,5.1,66554.0
2005-10-31,5.1,5.1,4.6,4.6,4.6,24380.0
2005-11-01,4.4,4.4,4.0,4.0,4.0,38200.0
2005-11-02,4.0,4.2,4.0,4.0,4.0,30600.0
2005-11-03,4.0,4.4,4.0,4.4,4.4,13578.0
2005-11-06,4.1,4.1,3.8,3.8,3.8,30850.0
2005-11-07,4.0,4.0,3.9,4.0,4.0,2760.0
2005-11-08,4.0,4.2,3.9,4.1,4.1,12850.0
2005-11-09,4.1,4.1,4.0,4.0,4.0,1750.0
2005-11-10,4.0,4.0,3.8,3.8,3.8,10500.0
2005-11-13,4.0,4.0,3.8,3.8,3.8,11200.0
2005-11-14,3.8,3.8,3.6,3.6,3.6,16950.0
2005-11-15,3.7,3.8,3.7,3.8,3.8,1977.0
2005-11-16,3.6,3.8,3.6,3.8,3.8,5050.0
2005-11-17,3.8,3.8,3.6,3.8,3.8,6750.0
2005-11-20,3.8,3.8,3.6,3.6,3.6,1800.0
2005-11-21,3.6,3.6,3.4,3.4,3.4,4375.0
2005-11-22,3.6,3.6,3.6,3.6,3.6,5000.0
2005-11-23,3.6,3.7,3.6,3.6,3.6,4250.0
2005-11-24,3.7,3.7,3.6,3.6,3.6,3750.0
2005-11-27,3.7,3.7,3.7,3.7,3.7,4450.0
2005-11-28,3.7,3.7,3.6,3.7,3.7,17500.0
2005-11-29,3.7,3.7,3.7,3.7,3.7,5000.0
2005-11-30,3.6,3.6,3.6,3.6,3.6,5500.0
2005-12-01,3.7,3.8,3.7,3.7,3.7,4259.0
2005-12-04,3.5,3.7,3.5,3.7,3.7,2000.0
2005-12-05,3.6,3.6,3.6,3.6,3.6,23373.0
2005-12-06,3.6,3.7,3.6,3.6,3.6,3750.0
2005-12-07,3.6,3.8,3.6,3.8,3.8,1807.0
2005-12-08,3.8,3.8,3.7,3.8,3.8,7507.0
2005-12-11,3.7,3.7,3.7,3.7,3.7,1500.0
2005-12-12,3.7,3.8,3.6,3.8,3.8,7610.0
2005-12-13,3.6,3.7,3.6,3.6,3.6,3750.0
2005-12-14,3.7,3.7,3.7,3.7,3.7,2500.0
2005-12-15,3.7,3.7,3.5,3.5,3.5,4030.0
2005-12-18,3.6,3.6,3.6,3.6,3.6,4000.0
2005-12-19,3.6,3.6,3.6,3.6,3.6,0.0
2005-12-20,3.6,3.6,3.6,3.6,3.6,4607.0
2005-12-21,3.7,3.7,3.7,3.7,3.7,4000.0
2005-12-22,3.7,3.7,3.7,3.7,3.7,0.0
2005-12-27,3.7,3.7,3.7,3.7,3.7,580.0
2005-12-28,3.7,3.7,3.7,3.7,3.7,0.0
2005-12-29,3.7,3.7,3.7,3.7,3.7,25000.0
2006-01-02,3.8,4.0,3.8,4.0,4.0,9702.0
2006-01-03,3.9,3.9,3.8,3.8,3.8,15428.0
2006-01-04,3.7,3.8,3.7,3.7,3.7,9994.0
2006-01-05,3.8,3.8,3.6,3.6,3.6,25500.0
2006-01-08,3.6,3.6,3.6,3.6,3.6,3750.0
2006-01-09,3.8,3.8,3.7,3.7,3.7,5000.0
2006-01-10,3.7,3.7,3.6,3.6,3.6,21250.0
2006-01-11,3.6,3.6,3.6,3.6,3.6,1250.0
2006-01-12,3.7,3.7,3.6,3.6,3.6,8250.0
2006-01-15,3.6,3.7,3.6,3.7,3.7,5925.0
2006-01-16,3.7,4.2,3.7,4.2,4.2,24000.0
2006-01-17,4.2,4.2,4.0,4.0,4.0,30736.0
2006-01-18,4.1,4.2,4.1,4.2,4.2,14900.0
2006-01-19,4.1,4.4,4.1,4.4,4.4,21510.0
2006-01-22,4.3,4.3,4.1,4.2,4.2,10225.0
2006-01-23,4.2,4.3,4.2,4.2,4.2,12100.0
2006-01-24,4.2,4.2,4.1,4.1,4.1,11525.0
2006-01-26,4.1,4.1,3.9,3.9,3.9,10700.0
2006-01-29,4.0,4.0,4.0,4.0,4.0,6250.0
2006-01-30,4.0,4.0,3.8,3.8,3.8,19200.0
